instrumentid,Water use,Climate change,Land Use Transformation,Terrestial ecotoxicity,Trop. Ozone Formation (eco),Freshwater ecotoxicity,Terrestrial acidification,Marine ecotoxicity,Freshwater eutrophication,Marine eutrophication
C-00202,85.99938498237177,72.39177410547993,63.136825133301464,74.61988438772181,69.86089076353835,58.30743372550932,80.28811734356783,63.57698205845171,0.0,54.68779834968274
C-00205,89.80223573276011,42.92120940819591,82.19872905735099,66.47165805965784,34.2849671780924,60.60935525109247,57.243478315860955,49.78214073396058,0.0,6.790531546892745
C-002082,27.30742724805736,67.69417956093532,56.833533967164016,80.79074640012423,65.54851111247292,68.36776689568688,74.55191146712966,86.09814724819759,0.0,75.26312398952163
C-002084,99.15721301055255,92.04427198335486,92.88568270530956,90.20279933436748,93.94335817352317,91.18396415054463,92.31319012515175,91.60681607049213,0.0,93.82124000068714
C-002094,73.94764555499322,80.99340668274812,85.17666323841576,82.01024042648078,79.02821533335836,72.25222195777236,85.8748589537356,77.98368486159235,0.0,67.91272222788723
C-0020A,73.18384979129632,78.98372208088897,67.09942218129048,80.82465332658423,76.75112250141369,66.9612361325807,84.83531267880934,71.74287217073625,0.0,55.98089397278297
C-0020A2,84.662237111173,87.28182491412564,74.8037054685643,88.34454355411168,86.40345719227494,79.5015211735875,91.65523579644267,84.0820736112734,0.0,72.02216183921394
C-0020I,64.32916295650035,70.21714460933529,62.06365750051124,72.4662640936406,66.41518233915943,54.546806414376384,78.88468442083561,59.868030494081104,0.0,42.468218214918615
C-0020J,90.51497190605706,47.93951236169377,67.56207749835025,61.739373937895536,55.94816058387097,65.65676940890009,54.06665107784798,54.069634633265316,0.0,34.50472646232307
C-0020J1,97.88136999608516,90.2906834292223,85.0839056536047,88.91508663722063,87.60157027716183,84.32513443614957,88.3628344153071,88.1366053823907,0.0,89.62630779552116
C-0020J2,91.81416250222372,83.5903499766381,71.30148198306851,78.94787306640488,85.85915483134701,75.94161891436771,82.95866571088531,80.80658811597566,0.0,74.78614962202153
C-0020K,93.57907557642524,70.87319815002566,84.99270002482785,85.69441553911521,69.72279954659213,86.01017507570052,74.2646064554251,79.30246058183931,0.0,73.68944165531049
C-0020K2,28.073637691243363,21.64974815406106,69.62834463461085,26.27959151939639,12.894011050865615,15.35586245717075,24.777142599691476,35.49993729097347,0.0,18.8292780640408
C-0020M0,92.47806618301931,77.8689376044791,82.7580390300461,85.44402692258893,75.83986076843964,86.26105012678525,78.95167288874173,81.09550723580196,0.0,81.72162961532486
C-0020Q1,56.598733149214254,4.021326580052875,36.25807658814529,41.694390107402896,6.085556094637963,31.037643736785768,31.935427144988253,19.46801072050431,0.0,0.6402450877870006
C-0020R4,20.005217966989022,32.50773849519299,60.09199737272187,20.625702939343576,27.859012977808938,34.298462630420794,25.026705384066066,33.65655945738214,0.0,63.36928990575677
C-0020R7,72.37754663199263,20.629709079456706,44.19191752511972,60.57516273536857,21.033999498095433,54.91420666014045,52.9101747516007,42.26379875188381,0.0,5.417099369155707
C-00210,28.518348670058085,74.93770639289542,46.57439478893439,56.79997973257074,73.91435859540456,78.17263031691314,66.52530108519395,78.1160412863754,0.0,87.48040276338334
C-002134,55.93294999420253,37.61903022180356,49.62816825359979,48.248405409966985,38.39916965477997,51.230421858433395,43.18073616211414,41.048167741525525,0.0,64.4641055195132
C-002146,82.60159091272385,37.5127159504908,49.35025907291519,73.15214793586038,36.03650168901374,69.0839198437278,65.16652464271583,59.18394947491466,0.0,13.994341100577183
C-002147,86.66235895490021,46.302033280983196,51.66548135769542,77.77777777777773,42.90258611566715,74.66824977762853,70.05927371964059,66.34015847034377,0.0,19.161386708583713
C-002161,86.930443376053,96.25008945009229,79.26636166318556,96.03540754175864,93.9569121741367,94.93021717014561,95.93528025677992,97.10530406018118,0.0,85.02490153355299
C-0021A0,56.16947750667782,18.297795120155584,77.48510916407001,57.612799370450254,19.674055902233448,57.067456150236694,30.668738535017436,42.60027255588894,0.0,15.826633514594368
C-0021J1,78.52223764740162,30.365590891370125,51.453730679685705,58.582631715113266,35.51806204186122,54.908050350903906,51.77166511348745,41.912621800254655,0.0,13.089202397467151
C-0021Q1,2.2379293689029933,37.981755152399906,0.0,25.455551340933646,42.05583929336765,42.763507959492514,35.680426345144426,38.857027337900455,0.0,62.898027460175385
C-0021Q2,87.24902494874317,39.706456878850034,51.74425155282473,47.25228528988169,49.887279536633,54.20162681530359,46.61321204709966,41.94642073527846,0.0,28.08454331098737
C-0021Q3,69.07100133760274,15.488953181750745,42.32553778191716,56.08086624381555,16.0722070980689,49.874720969840915,48.59950512870452,36.83395009691846,0.0,3.315797419726684
C-0021R2,66.0099602042185,53.37560264817299,51.027839107494366,40.217815258869926,54.61887787789861,39.151655243915336,53.08794122666595,40.21557792672609,0.0,55.668711710411515
C-0021R6,99.29311412723885,97.53504856869804,99.44807325904452,93.09111714952381,95.38589546545315,95.41931755002322,98.99017514117277,94.31439667484301,100.0,98.9913495229219
C-0021U0,38.94575308253825,9.164646036793492,79.91171731208202,59.81013292559246,12.446196960290598,59.96819929979461,12.441631430298164,46.51553959084189,0.0,32.59082607143022
C-0021V1,60.868086505814624,83.5571945651427,88.8888888888889,69.48895011582775,86.98475513589254,86.7184422798466,82.70814265514113,85.65542832368368,0.0,89.82135617370032
C-0021V2,44.50639857847018,27.2793554393213,65.5454561296893,42.95610939149262,19.268856232362555,28.69820507451406,40.00593242882484,24.179072501924885,0.0,28.807980925104744
C-002262,69.05891934302109,16.03118407569006,48.70855194589343,32.82160131582007,24.133993016853918,29.537516566864564,25.70107846470573,17.41976563332405,0.0,6.564915696481092
C-002291,95.09909409094573,92.31435756455107,89.19739413625022,93.8998411114841,93.07969740706419,92.27244247819833,91.8951123645817,92.41639897380331,98.0532002561103,90.19833758011032
C-0022B2,89.72992167099464,53.70350118272758,60.07819232072382,59.689148156514236,58.03508996388184,63.16293157796316,56.348321841516146,51.10976989521943,0.0,34.15698101137711
C-0022B4,83.90096213616985,48.108728547934014,95.92603815418735,37.377041762441834,45.21300551917739,29.585013946798703,45.68262636106948,26.279955889563034,0.0,46.009473222281784
C-0022D0,90.84642226594517,45.65545785811345,83.28734054343762,68.3014468443491,36.79552918381474,62.5097899184619,59.17807313646549,52.18948280145338,0.0,8.081845775825023
C-0022D3,52.46540781277987,75.75294355741136,96.65398095424084,57.731946314573634,79.75999130474861,79.10516872252697,75.2127777501284,76.43038550096801,0.0,84.52297023941226
C-0022F1,39.50924532474888,18.05578055725275,55.55555555555556,13.104518955222776,15.518885133683543,21.062249941280502,14.97158363454073,20.8540560687149,0.0,49.21256969992114
C-0022F3,86.76668545333466,36.81923013402855,51.48736005867837,44.4677880903658,48.65767785907576,52.14550855771988,43.94830627197798,39.869373888748044,0.0,24.099224857495933
C-0022H3,93.29360988381026,63.40061120747682,63.72845523984899,67.74245497651994,66.42478980769954,71.9275953884925,64.24740388597485,61.59903025759705,0.0,43.15723628271887
C-0022M3,60.35589479774066,63.20770702528099,58.96086752566928,66.21509058278455,59.56527838124423,46.936282414193734,74.22783835564739,51.35383703153723,0.0,35.19430059717703
C-0022S2,62.55018208624096,68.34089686156925,60.967322956559954,70.62651803499564,64.33536540347859,52.13841110852822,77.21741313890624,57.264046598227395,0.0,40.17206669978963
C-0023,26.42030750331095,42.90558536542749,54.53287193872073,25.27966180320243,31.512488411357463,19.48949424837868,28.06901697171741,25.5134849721625,0.0,37.24828976614019
C-002301,37.1013089782484,48.41260086116929,81.2007078087246,46.24021457938859,44.50539234139219,46.08874844653842,50.378004183365356,57.36305362575991,0.0,49.59609270519971
C-002331,69.77974210716957,75.58112565920271,64.8841609355145,77.59318876652489,72.73992176290336,61.6028576222925,82.86350346072737,67.45439003112355,0.0,50.08282477285194
C-0023C0,95.16670955263459,80.81796029178415,99.00058644565107,74.96137607386638,75.07272403356285,77.85614161498835,94.10661939598266,75.65926353832211,99.0073935166446,98.71830367880558
C-0023G1,60.52552949791987,50.84194617231491,55.47243433633271,56.56526586450874,44.71589662463771,55.76218331780702,48.36768470710269,44.161041465943704,0.0,53.306025822003846
C-0023I7,80.05494087900874,92.13078796829227,79.24745533151678,91.21527583127839,87.84500644407835,90.06261026459023,89.00671754153377,88.70486214735737,98.01481882182117,85.52759800501771
C-0023K3,54.44884361595288,34.9873326679816,70.2417055467252,47.85756087978333,54.06786917283043,37.466257893851356,58.332243561374355,41.74332507940459,0.0,73.48377731183969
C-0023L1,98.33562928710721,83.60400982361595,99.00944487403557,79.84859724840938,77.29482181018066,83.07700002435017,95.36330453328806,79.57222710902214,99.03221306206646,98.98990498752651
C-0023O1,86.11432533081079,48.019847370419,56.272931657868476,66.5319239474819,49.83106517090341,64.75177054922364,60.4177003638442,53.30109587273232,0.0,29.858148004930847
C-0023W3,63.6219868189898,9.739426434601341,40.74025200504223,48.601746236174606,11.897606755056152,41.03985056710553,40.41865511465952,27.55804228694328,0.0,1.6059817751950078
C-0023Y3,88.09503979528525,66.91996539487354,80.28574354087475,73.94200346675865,54.46874239826147,67.4119225678974,66.10518289883798,59.694466091861656,97.3536586287778,47.29413190731376
C-002443,60.215761543982836,78.59039830932599,85.318523448006,68.11977442357193,81.48745582547167,80.8168394972206,79.68733316882694,78.79864487438773,0.0,85.30652253927283
C-002481,97.6399399856352,78.07682416483604,67.30948921666901,79.53184481568289,82.97468848734687,85.98309677015685,76.7682386497161,81.4550075744373,0.0,67.79500467779081
C-002491,78.2532234151451,82.73172477063501,70.03601335966614,84.49628692677027,81.12550428491467,72.87894239663083,88.24475496843394,77.15559052684773,0.0,62.83022861523341
C-0024D1,84.98202289796392,42.74381813503393,56.6312519896648,56.13522723234263,48.12584003836479,56.58164535931943,51.66870664677958,43.9529864887156,0.0,23.13028176739496
C-0024H,48.39747081060162,9.062643270560834,50.79743260971479,13.707889242307111,10.656977913338004,15.296114612083905,10.69064363071333,12.611942693559328,0.0,34.94980994415472
C-0024H3,83.69483718718962,37.670837516043335,54.95741435017576,47.470960598060394,45.78893835309915,50.525852485912445,44.44444444444445,36.88415392394816,0.0,20.714672605746067
C-0024J1,39.31560963851399,52.79026038409727,73.29023987620798,48.834271999609804,55.667928830888236,56.15504374187046,57.317331295589334,50.99603930709075,0.0,64.81064773855739
C-0024J2,67.70389372489053,87.89608045866795,92.03922922621845,76.42879496403835,91.22187141241434,90.3304856684885,87.13216960168056,89.51271752688294,0.0,92.44152280636925
C-0024K,77.16714530043322,63.82842301600883,46.536756067228076,67.19715519842934,73.31648460197852,76.95697777031873,69.72200511346826,71.63145284889634,0.0,75.83771706167975
C-0024K1,82.45738204809966,86.14097999108736,84.09742351031841,87.3736617595337,84.81426156724517,78.09708976725017,90.8158687256853,84.02027790052567,0.0,71.72114979398464
C-0024O6,80.72266831201594,39.58604261853003,59.80827542069625,63.491449138202604,46.63426172918726,63.90978092138848,49.275418725116246,50.48101548788182,0.0,43.75577724127857
C-0024O7,76.25591694941143,30.96893734885302,51.573980188896805,44.24558540403872,36.78630830951892,43.11224045224269,40.36930774852705,28.835310461633785,0.0,17.770913465531034
C-0024P3,69.25633883626759,84.30008288101672,74.94692098962649,93.50915860565354,91.86862736424993,94.74811096067613,92.52701887054712,92.61317784221089,0.0,94.34998527040062
C-0024Q2,84.93126380800717,74.28432886923211,76.68994168726094,77.55747552590688,71.08120342024299,64.89631007154232,81.84487816848586,67.23429621542594,0.0,47.650877440410014
C-0024V1,80.14890529034824,83.54992382429262,93.78546501898639,89.52979848711222,82.136308924364,88.90276343222541,88.68620654578486,86.85443504666537,0.0,66.62696068914262
C-0024Z1,66.4747214124745,63.885466508756025,76.14937625480766,59.072794865172895,67.58880594474796,70.51393943686996,66.14068449024282,65.25270642424931,0.0,75.89584807464274
C-002503,0.9463100219602048,22.701420537433645,28.77997981316609,17.257340135076486,24.86159992451606,27.34278155114437,20.81691081036057,25.529608272322974,0.0,49.85566852463024
C-00253,82.18965021623826,28.9332541678314,87.59003366324455,38.813319258235744,46.51706862330908,30.348914893888246,49.414235675284765,40.88477680070281,0.0,66.05021039774228
C-00258,73.62608755934517,15.130421490064533,83.26075924535557,28.908818683760433,33.43973600370034,18.369118924804884,38.432376339941875,27.77249853720427,0.0,53.6902736222449
C-0025A,18.448594012175707,27.336164617644094,58.27256390410106,16.43138952712113,22.597263598827247,28.2875695821879,20.43981194754978,28.004391904394126,0.0,58.37008727742732
C-0025A3,96.7942720054138,90.164504839176,68.89900827808684,98.00134653643518,89.48878123367754,98.37834171942977,93.83892402080272,97.6289906797004,0.0,58.09537524015472
C-0025G6,90.90346450515737,45.8267728948547,83.36282423880398,68.42144460532018,36.84210303292835,62.616593359869434,59.30790316769375,52.328828301919714,0.0,8.069667903091725
C-0025I5,76.36409289271408,27.17415114282321,46.187068109881565,65.30220133368556,25.865536095363545,60.06811979143819,57.37246907165967,48.45497890587316,0.0,8.010056447720032
C-0025L3,67.89473049330054,30.501303803403662,43.2653666334241,68.92038086333747,35.07904565102168,67.9655904150078,53.03307903332826,53.17536665303816,0.0,24.82708159744494
C-0025O0,15.070052623729739,10.132306797380739,52.3892676100143,6.880057174243692,9.295650677014509,13.856233449755646,8.294489976616012,13.917781313082664,0.0,40.3093849326906
C-0025P,67.95308048361215,8.706383340628156,78.77324435013924,22.416211827578067,24.588424029814867,12.603728326853192,29.975436068931742,20.334782283182154,0.0,44.96828730373418
C-0025R4,81.68259697568962,74.71055009875407,65.72830168028439,79.09435002458231,68.02562650282549,63.3749633128714,74.63770135741046,69.02892621936861,0.0,44.11910514833267
C-0025R6,88.96826745082156,77.3523392561173,81.40704305332258,67.18297755852556,81.94140564041177,82.35448942693857,75.76277142471797,78.83686206284686,0.0,82.24736528345883
C-002632,67.63982459639969,73.49126973470389,63.56126948085874,75.72442719313395,70.57908590628176,58.751644557358475,81.41247093768584,64.43298643077576,0.0,47.12635770078277
C-002655,68.73281970787725,88.6712398786759,92.53229060654161,77.61466012692506,91.8782162051708,90.84259729175919,87.78518611716609,90.00901996342884,0.0,93.02338527926489
C-002699,99.04519617662034,82.22805440336435,73.55213300539705,83.02036587760988,86.3788401410013,82.32707745688226,79.0883102360825,82.87964953247268,0.0,89.62470562256185
C-0026A8,60.24838595969801,83.94994735567437,55.240637095395904,77.75019332250032,76.19750029152608,72.19379661596355,84.1172292730281,75.58284325926604,0.0,74.74018142727026
C-0026C3,42.51515543475686,35.172528269458944,58.4631094620451,58.07989426454463,34.76596914515298,59.57715920903176,39.42936911384005,46.39829357705859,0.0,59.959238090207656
C-0026G2,49.64210791468931,13.888383302716687,0.0,49.07684179868005,16.16433527318719,28.912121827064645,17.08021090507095,23.432694863438925,0.0,10.81224293290004
C-0026J2,1.0440017389104859,24.09227712806105,28.961944658469303,18.389868159927197,26.419699625432923,28.710381705001215,21.839002926840813,26.671393246482832,0.0,51.12343228276299
